korpus.id,hit,task,ad.mace,ad.annotation,cutoff.mace,cutoff.annotation,loading.mace,loading.annotation,pornographic.mace,pornographic.annotation,popup.mace,popup.annotation,captcha.mace,captcha.annotation,error.mace,error.annotation
9127,1138,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5901,1138,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7360,1138,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5831,1138,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9522,1138,5,no,-,no,-,no,-,no,-,not,-,not,abit,not,-
3941,1139,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6583,1139,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9147,1139,3,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
9288,1139,4,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
1248,1139,5,no,-,no,-,no,yes,no,-,not,-,not,-,not,-
4533,1140,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7841,1140,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1022,1140,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2585,1140,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6456,1140,5,no,-,no,-,no,-,no,-,not,-,not,-,very,-
4319,1141,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
604,1141,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4854,1141,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
407,1141,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4438,1141,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2943,1142,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8937,1142,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
3790,1142,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5291,1142,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2330,1142,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1148,1143,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3932,1143,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8056,1143,3,no,-,no,-,no,-,yes,-,not,abit,not,-,not,-
7679,1143,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5955,1143,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4505,1144,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6506,1144,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4549,1144,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6338,1144,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5061,1144,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
8382,1145,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9928,1145,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
3399,1145,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3919,1145,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7828,1145,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3233,1146,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
784,1146,2,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
7570,1146,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9920,1146,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2361,1146,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
5529,1147,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8707,1147,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4550,1147,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
804,1147,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1860,1147,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1033,1148,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3134,1148,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7982,1148,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1152,1148,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4585,1148,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8142,1149,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
868,1149,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3254,1149,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4809,1149,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5639,1149,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7214,1150,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9290,1150,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9009,1150,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4245,1150,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4154,1150,5,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
3623,1151,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5025,1151,2,no,-,no,-,no,-,no,-,not,-,not,-,very,-
4558,1151,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
4985,1151,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9394,1151,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3885,1152,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8421,1152,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3513,1152,3,no,-,no,-,no,-,no,-,not,-,not,-,very,-
8082,1152,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3360,1152,5,no,-,no,-,no,-,no,-,not,-,very,-,not,-
378,1153,1,no,-,no,-,no,-,no,-,not,-,not,-,not,abit
9925,1153,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5011,1153,3,no,-,no,-,no,-,no,-,not,-,not,-,not,abit
6955,1153,4,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
315,1153,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4899,1154,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1080,1154,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2425,1154,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7800,1154,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6896,1154,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7012,1155,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6095,1155,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
161,1155,3,no,-,no,-,no,-,no,-,not,-,not,-,very,-
7409,1155,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1671,1155,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2406,1156,1,no,-,yes,-,no,-,no,-,very,-,not,-,not,-
2541,1156,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6090,1156,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6620,1156,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8519,1156,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
938,1157,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1684,1157,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
47,1157,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6115,1157,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2091,1157,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6908,1158,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8914,1158,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8088,1158,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
7949,1158,4,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
7465,1158,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8629,1159,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6761,1159,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4655,1159,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
9210,1159,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1810,1159,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2105,1160,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2471,1160,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5466,1160,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6236,1160,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5929,1160,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5205,1161,1,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
4094,1161,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6871,1161,3,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
8676,1161,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9000,1161,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6708,1162,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5927,1162,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
183,1162,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2989,1162,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7708,1162,5,no,-,no,-,no,-,yes,-,very,-,not,-,not,-
7079,1163,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6717,1163,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8483,1163,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6341,1163,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5862,1163,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4844,1164,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7806,1164,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
2897,1164,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9011,1164,4,no,-,no,-,no,-,no,-,very,-,not,-,not,-
99,1164,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8219,1165,1,no,-,no,-,no,-,no,-,not,-,not,-,very,-
3065,1165,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5758,1165,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2510,1165,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5766,1165,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8292,1166,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5237,1166,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5893,1166,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4506,1166,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7146,1166,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7190,1167,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1399,1167,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
6457,1167,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3718,1167,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9399,1167,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1759,1168,1,no,-,no,-,no,-,yes,no,not,-,not,-,not,-
3777,1168,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4518,1168,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8031,1168,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5743,1168,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4621,1169,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2036,1169,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3945,1169,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4442,1169,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6627,1169,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
771,1170,1,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
9992,1170,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8636,1170,3,no,-,no,-,no,-,no,-,not,-,not,-,not,abit
962,1170,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4861,1170,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4646,1171,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
793,1171,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2160,1171,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5155,1171,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8723,1171,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4723,1172,1,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
9747,1172,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7358,1172,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8719,1172,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2664,1172,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6499,1173,1,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
6259,1173,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
906,1173,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5194,1173,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5082,1173,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4215,1174,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9859,1174,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1468,1174,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7257,1174,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8435,1174,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9196,1175,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7502,1175,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8970,1175,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2802,1175,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1448,1175,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2525,1176,1,no,-,yes,-,no,-,no,-,not,-,not,-,not,-
2569,1176,2,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
7247,1176,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7611,1176,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5198,1176,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5742,1177,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5871,1177,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3743,1177,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8467,1177,4,no,-,no,-,no,-,no,-,very,-,not,-,not,-
9232,1177,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2414,1178,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6748,1178,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4307,1178,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8942,1178,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
215,1178,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6005,1179,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9329,1179,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8271,1179,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7646,1179,4,no,-,no,-,no,-,no,-,not,-,not,-,very,-
274,1179,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4300,1180,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8986,1180,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2963,1180,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8401,1180,4,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
3821,1180,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1645,1181,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5837,1181,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7697,1181,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4892,1181,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7818,1181,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2020,1182,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9284,1182,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8456,1182,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2642,1182,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8072,1182,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9463,1183,1,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
6138,1183,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3677,1183,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5005,1183,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
885,1183,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2558,1184,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5158,1184,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6991,1184,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7480,1184,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4055,1184,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8061,1185,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6719,1185,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9573,1185,3,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
8273,1185,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2916,1185,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8198,1186,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
772,1186,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
7264,1186,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9598,1186,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5936,1186,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
916,1187,1,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
5559,1187,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8380,1187,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
7006,1187,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7325,1187,5,no,-,no,-,no,-,no,-,not,-,not,-,abit,-
4822,1188,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6677,1188,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1110,1188,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
490,1188,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
6031,1188,5,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
5465,1189,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2466,1189,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9996,1189,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
287,1189,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9510,1189,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8971,1190,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2410,1190,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9252,1190,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
694,1190,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
588,1190,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
474,1191,1,no,-,no,-,yes,-,no,-,not,-,not,-,not,-
7235,1191,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6806,1191,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7370,1191,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5422,1191,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
9440,1192,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1059,1192,2,no,-,no,-,no,-,no,-,not,-,not,abit,not,-
5575,1192,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9304,1192,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9627,1192,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6614,1193,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
901,1193,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7557,1193,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5545,1193,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2243,1193,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9903,1194,1,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
3913,1194,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3136,1194,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3762,1194,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5231,1194,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4261,1195,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3194,1195,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7125,1195,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3,1195,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4205,1195,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4136,1196,1,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
273,1196,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9023,1196,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
605,1196,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6996,1196,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7647,1197,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7682,1197,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3695,1197,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4386,1197,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4333,1197,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2268,1198,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8075,1198,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2825,1198,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4502,1198,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2288,1198,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2211,1199,1,yes,no,no,-,no,-,no,-,not,-,not,-,not,-
8371,1199,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9067,1199,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7238,1199,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2641,1199,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6225,1200,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3594,1200,2,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
7450,1200,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3943,1200,4,no,-,yes,-,no,-,no,-,not,-,not,-,not,-
7809,1200,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1792,1201,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
788,1201,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
5757,1201,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
464,1201,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
458,1201,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2404,1202,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5072,1202,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
628,1202,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
822,1202,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1687,1202,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8858,1203,1,no,-,yes,-,no,-,no,-,not,-,not,-,not,-
9454,1203,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1740,1203,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3672,1203,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9923,1203,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7145,1204,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3392,1204,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5455,1204,3,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
9536,1204,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2364,1204,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8216,1205,1,no,-,no,-,no,-,no,-,not,-,not,-,very,-
8525,1205,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1844,1205,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3420,1205,4,no,-,yes,-,no,-,no,-,not,-,not,-,not,-
8189,1205,5,no,-,no,-,no,-,yes,-,not,abit,not,-,not,-
816,1206,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5391,1206,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7363,1206,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
649,1206,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7199,1206,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
130,1207,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7845,1207,2,no,-,no,-,no,-,no,-,not,-,not,-,not,very
9850,1207,3,no,-,no,-,no,-,no,-,not,very,not,-,not,-
3822,1207,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9857,1207,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2493,1208,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3284,1208,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3947,1208,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
891,1208,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2914,1208,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1579,1209,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2208,1209,2,no,-,no,-,no,-,no,-,not,-,not,-,not,very
9829,1209,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7981,1209,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6768,1209,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4498,1210,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3405,1210,2,no,-,no,-,no,-,no,-,not,-,not,-,not,very
124,1210,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4068,1210,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1651,1210,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6628,1211,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1620,1211,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7369,1211,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1808,1211,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3068,1211,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5483,1212,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2888,1212,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8712,1212,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3149,1212,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1744,1212,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1418,1213,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5857,1213,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
202,1213,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2481,1213,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
196,1213,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6444,1214,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3131,1214,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
840,1214,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
41,1214,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1353,1214,5,no,-,no,-,no,-,yes,-,not,abit,not,-,not,-
